a,1,0
le,1,0
a,1,0
e,1,0
d,1,0
c,1,0
a,2,0
a,1,0
le,1,0
a,1,0
e,1,0
d,1,0
c,1,0
a,2,0
c,1,0
b,1,0
lg,1,0
c,2,0
b,1,0
lg,2,0
c,1,0
b,1,0
lg,1,0
d,2,0
b,1,0
lg,2,0
a,1,0
le,1,0
a,1,0
e,1,0
d,1,0
c,1,0
a,2,0
a,1,0
le,1,0
a,1,0
e,1,0
d,1,0
c,1,0
a,2,0
e,2,0
d#,2,0
d,2,0
c#,2,0
c,2,0
c#,2,0
d,2,0
d#,2,0
