lc,1,0
ld,1,0
le,1,0
lg,1,0
b,4,0
a,2,0
le,4,0
lc,4,0
b,6,0
a,2,0
le,4,0
lc,6,0
lg,4,0
lf,2,0
lc,4,0
la,4,0
lg,6,0
lf,2,0
lc,4,0
