lc#,1,0
lg#,1,0
c,1,0
f#,1,0
hb,1,0
f#,1,0
ha#,1,0
f,1,0
c#,1,0
f,1,0
d#,1,0
a#,1,0
lf,1,0
a#,1,0
b,1,0
e,1,0
a,1,0
d,1,0
g,1,0
d,1,0
a,1,0
f,1,0
c,1,0
a,1,0
f,2,2
c,2,0
